2017-10-19 01:05:19.350293,        8.6     g        Over
2017-10-19 01:05:19.351813,
2017-10-19 01:05:20.303599,        8.6     g        Over
2017-10-19 01:05:20.304004,
2017-10-19 01:05:20.879284,        8.6     g        Over
2017-10-19 01:05:20.879548,
2017-10-19 01:05:21.396158,        8.6     g        Over
2017-10-19 01:05:21.396540,
